"Julian_Date","Year","Girth_cm","Grass_Temp..Deg.C...Smp.","Soil_Temp_4in...Deg.C...Smp.","Air_Temp..Deg.C...Smp.","Grass_Temp_Min..Deg.C...Min.","Grass_Temp_Max..Deg.C...Max.","Rain_mm_Tot...mm...Tot.","species","Air_Temp_Max...Deg.C...Max."
114,"2010",91,23.16,10.24,12.19,-0.57,34.16,0,"quercus.robur",16.8
108,"2010",123,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
112,"2010",134,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
112,"2010",161,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
108,"2010",100,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
104,"2010",165,10.21,8.02,6.749,5.717,26.2,0,"quercus.robur",13.85
112,"2010",152,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
112,"2010",84,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
108,"2010",93,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
112,"2010",100,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
108,"2010",122,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
112,"2010",49,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
106,"2010",153,12.44,8.31,7.902,0.442,26.33,0,"quercus.robur",12.72
112,"2010",53,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
106,"2010",223,12.44,8.31,7.902,0.442,26.33,0,"quercus.robur",12.72
106,"2010",165,12.44,8.31,7.902,0.442,26.33,0,"quercus.robur",12.72
112,"2010",118,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
104,"2010",140,10.21,8.02,6.749,5.717,26.2,0,"quercus.robur",13.85
106,"2010",87,12.44,8.31,7.902,0.442,26.33,0,"quercus.robur",12.72
108,"2010",133,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
112,"2010",98,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
108,"2010",110,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
112,"2010",97,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
116,"2010",38,13.02,11.52,11.07,5.118,31.57,1,"quercus.robur",17.04
104,"2010",152,10.21,8.02,6.749,5.717,26.2,0,"quercus.robur",13.85
106,"2010",124,12.44,8.31,7.902,0.442,26.33,0,"quercus.robur",12.72
104,"2010",120,10.21,8.02,6.749,5.717,26.2,0,"quercus.robur",13.85
106,"2010",153,12.44,8.31,7.902,0.442,26.33,0,"quercus.robur",12.72
93,"2011",190,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
88,"2011",249,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
107,"2010",152,19.88,8.35,7.906,-1.617,27.68,0,"quercus.robur",12.86
95,"2011",152,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
93,"2011",196,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
107,"2010",52,19.88,8.35,7.906,-1.617,27.68,0,"quercus.robur",12.86
97,"2011",52,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
107,"2010",250,19.88,8.35,7.906,-1.617,27.68,0,"quercus.robur",12.86
95,"2011",250,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
107,"2010",197,19.88,8.35,7.906,-1.617,27.68,0,"quercus.robur",12.86
95,"2011",197,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
91,"2011",368,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
88,"2011",241,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
93,"2011",91,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
93,"2011",66,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
93,"2011",107,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
91,"2011",80,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
97,"2011",68,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
99,"2011",49,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
99,"2011",42,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
87,"2011",190,11.83,8.82,8.3,5.09,21.14,0,"quercus.robur",14.51
96,"2011",107,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
104,"2011",55,11.05,9.76,8.81,6.66,19.26,0.1,"quercus.robur",11.97
94,"2011",207,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
96,"2011",174,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",131,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
107,"2010",122,19.88,8.35,7.906,-1.617,27.68,0,"quercus.robur",12.86
92,"2011",122,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
89,"2011",75,11,9.74,9.66,6.18,20.56,0.7,"quercus.robur",13.97
101,"2010",101,12.64,8.41,7.499,3.347,27.98,0,"quercus.robur",16.59
98,"2011",101,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
103,"2010",100,16.36,7.806,9.27,1.251,24.02,0,"quercus.robur",13.07
98,"2011",100,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
101,"2010",31,12.64,8.41,7.499,3.347,27.98,0,"quercus.robur",16.59
100,"2011",31,13.06,10.1,10.48,5.439,25.53,0,"quercus.robur",18.21
87,"2011",99,11.83,8.82,8.3,5.09,21.14,0,"quercus.robur",14.51
89,"2011",130,11,9.74,9.66,6.18,20.56,0.7,"quercus.robur",13.97
94,"2011",77,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
101,"2010",46,12.64,8.41,7.499,3.347,27.98,0,"quercus.robur",16.59
107,"2010",49,19.88,8.35,7.906,-1.617,27.68,0,"quercus.robur",12.86
89,"2011",95,11,9.74,9.66,6.18,20.56,0.7,"quercus.robur",13.97
94,"2011",86,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
87,"2011",100,11.83,8.82,8.3,5.09,21.14,0,"quercus.robur",14.51
101,"2010",59,12.64,8.41,7.499,3.347,27.98,0,"quercus.robur",16.59
94,"2011",59,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
96,"2011",32,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
94,"2011",108,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
100,"2011",33,13.06,10.1,10.48,5.439,25.53,0,"quercus.robur",18.21
98,"2011",30,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
98,"2011",25,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
92,"2011",131,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
92,"2011",168,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
89,"2011",108,11,9.74,9.66,6.18,20.56,0.7,"quercus.robur",13.97
94,"2011",61,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
96,"2011",95,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
89,"2011",87,11,9.74,9.66,6.18,20.56,0.7,"quercus.robur",13.97
96,"2011",82,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
92,"2011",73,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
100,"2011",51,13.06,10.1,10.48,5.439,25.53,0,"quercus.robur",18.21
94,"2011",110,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
98,"2011",50,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
96,"2011",80,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
98,"2011",63,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
96,"2011",125,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
94,"2011",68,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
96,"2011",79,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",76,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",105,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
92,"2011",85,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
100,"2011",65,13.06,10.1,10.48,5.439,25.53,0,"quercus.robur",18.21
96,"2011",150,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",91,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
94,"2011",124,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
96,"2011",130,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",132,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
94,"2011",178,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
98,"2011",83,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
94,"2011",64,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
98,"2011",54,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
92,"2011",261,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
96,"2011",134,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
94,"2011",80,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
98,"2011",60,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
89,"2011",136,11,9.74,9.66,6.18,20.56,0.7,"quercus.robur",13.97
92,"2011",177,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
92,"2011",48,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
92,"2011",133,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
96,"2011",240,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",69,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
94,"2011",122,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
92,"2011",165,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
94,"2011",196,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
96,"2011",140,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
89,"2011",88,11,9.74,9.66,6.18,20.56,0.7,"quercus.robur",13.97
101,"2010",197,12.64,8.41,7.499,3.347,27.98,0,"quercus.robur",16.59
92,"2011",197,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
94,"2011",84,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
94,"2011",167,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
94,"2011",130,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
96,"2011",146,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
101,"2010",88,12.64,8.41,7.499,3.347,27.98,0,"quercus.robur",16.59
97,"2010",174,9.82,7.833,8.39,5.197,20.62,0.1,"quercus.robur",14.36
96,"2011",174,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
98,"2011",94,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
89,"2011",118,11,9.74,9.66,6.18,20.56,0.7,"quercus.robur",13.97
93,"2011",44,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
86,"2011",325,9.18,8.36,6.325,6.861,19.82,0.1,"quercus.robur",15.02
91,"2011",114,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
88,"2011",243,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
103,"2010",85,16.36,7.806,9.27,1.251,24.02,0,"quercus.robur",13.07
88,"2011",85,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
93,"2011",101,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
91,"2011",92,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
93,"2011",104,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
103,"2010",52,16.36,7.806,9.27,1.251,24.02,0,"quercus.robur",13.07
95,"2011",52,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
93,"2011",114,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
111,"2010",39,19.32,8.61,7.051,-1.047,29.55,0,"quercus.robur",13.67
93,"2011",93,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
95,"2011",113,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
103,"2010",88,16.36,7.806,9.27,1.251,24.02,0,"quercus.robur",13.07
95,"2011",88,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
91,"2011",280,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
91,"2011",267,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
91,"2011",181,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
99,"2011",29,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
93,"2011",84,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
93,"2011",141,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
97,"2011",32,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",73,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",36,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
99,"2011",68,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
86,"2011",135,9.18,8.36,6.325,6.861,19.82,0.1,"quercus.robur",15.02
91,"2011",209,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
86,"2011",168,9.18,8.36,6.325,6.861,19.82,0.1,"quercus.robur",15.02
93,"2011",104,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
93,"2011",81,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
86,"2011",258,9.18,8.36,6.325,6.861,19.82,0.1,"quercus.robur",15.02
95,"2011",272,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
93,"2011",172,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
93,"2011",199,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
95,"2011",61,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
95,"2011",125,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
91,"2011",451,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
95,"2011",111,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
95,"2011",193,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
93,"2011",172,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
95,"2011",107,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
93,"2011",206,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
97,"2011",172,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
95,"2011",178,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
95,"2011",130,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
88,"2011",221,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
97,"2011",69,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",25,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",87,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",25,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
91,"2011",98,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
97,"2011",74,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
86,"2011",65,9.18,8.36,6.325,6.861,19.82,0.1,"quercus.robur",15.02
99,"2011",22,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
97,"2011",73,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
103,"2011",47,11.5,9.3,7.625,4.65,22.5,0,"quercus.robur",13.73
115,"2010",48,15.78,12.03,11.31,8.24,34.38,2.2,"quercus.robur",18.84
103,"2011",48,11.5,9.3,7.625,4.65,22.5,0,"quercus.robur",13.73
97,"2011",100,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",94,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
95,"2011",128,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
99,"2011",45,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
97,"2011",48,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
99,"2011",20,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
93,"2011",250,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
97,"2011",86,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
95,"2011",57,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
93,"2011",63,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
97,"2011",51,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
99,"2011",20,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
107,"2010",233,19.88,8.35,7.906,-1.617,27.68,0,"quercus.robur",12.86
97,"2011",233,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
103,"2011",27,11.5,9.3,7.625,4.65,22.5,0,"quercus.robur",13.73
93,"2011",156,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
88,"2011",181,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
93,"2011",150,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
103,"2010",125,16.36,7.806,9.27,1.251,24.02,0,"quercus.robur",13.07
95,"2011",125,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
93,"2011",370,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
88,"2011",544,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
91,"2011",491,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
88,"2011",465,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
88,"2011",246,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
86,"2011",472,9.18,8.36,6.325,6.861,19.82,0.1,"quercus.robur",15.02
107,"2010",66,19.88,8.35,7.906,-1.617,27.68,0,"quercus.robur",12.86
107,"2010",106,19.88,8.35,7.906,-1.617,27.68,0,"quercus.robur",12.86
93,"2011",106,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
107,"2010",138,19.88,8.35,7.906,-1.617,27.68,0,"quercus.robur",12.86
95,"2011",138,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
99,"2010",70,20.3,7.847,12.4,0.708,26.97,0,"quercus.robur",15.54
86,"2011",70,9.18,8.36,6.325,6.861,19.82,0.1,"quercus.robur",15.02
93,"2011",247,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
97,"2011",86,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",119,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
99,"2011",91,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
99,"2011",155,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
93,"2011",511,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
97,"2011",62,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",108,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
103,"2011",50,11.5,9.3,7.625,4.65,22.5,0,"quercus.robur",13.73
99,"2011",31,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
91,"2011",137,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
93,"2011",114,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
107,"2010",147,19.88,8.35,7.906,-1.617,27.68,0,"quercus.robur",12.86
97,"2011",147,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
111,"2010",105,19.32,8.61,7.051,-1.047,29.55,0,"quercus.robur",13.67
95,"2011",105,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
88,"2011",149,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
93,"2011",306,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
88,"2011",478,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
88,"2011",321,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
95,"2011",118,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
105,"2010",75,15.86,7.2,7.5,1.076,18.27,0,"quercus.robur",11.51
97,"2011",75,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
99,"2011",241,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
94,"2011",194,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
94,"2011",140,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
96,"2011",179,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
89,"2011",179,11,9.74,9.66,6.18,20.56,0.7,"quercus.robur",13.97
98,"2011",190,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
94,"2011",28,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
96,"2011",22,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
98,"2011",37,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
94,"2011",92,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
96,"2011",69,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
89,"2011",136,11,9.74,9.66,6.18,20.56,0.7,"quercus.robur",13.97
94,"2011",75,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
94,"2011",127,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
96,"2011",81,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
94,"2011",187,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
109,"2010",110,20.1,10.63,10.76,2.982,33.27,0,"quercus.robur",17.82
96,"2011",110,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
92,"2011",152,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
96,"2011",89,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
92,"2011",178,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
98,"2011",64,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
96,"2011",71,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",97,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",84,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",157,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
109,"2010",174,20.1,10.63,10.76,2.982,33.27,0,"quercus.robur",17.82
94,"2011",174,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
98,"2011",102,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
96,"2011",57,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
98,"2011",20,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
94,"2011",155,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
94,"2011",113,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
96,"2011",70,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",175,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
100,"2011",103,13.06,10.1,10.48,5.439,25.53,0,"quercus.robur",18.21
92,"2011",98,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
85,"2011",140,10.38,7.956,8.61,4.124,22.4,0,"quercus.robur",17.19
96,"2011",122,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",110,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",117,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",72,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
98,"2011",38,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
96,"2011",131,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
94,"2011",145,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
96,"2011",141,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
98,"2011",51,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
98,"2011",78,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
96,"2011",74,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",94,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
98,"2011",72,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
94,"2011",80,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
94,"2011",92,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
94,"2011",128,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
94,"2011",84,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
98,"2011",58,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
111,"2010",64,19.32,8.61,7.051,-1.047,29.55,0,"quercus.robur",13.67
98,"2011",64,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
102,"2011",37,11.88,9.99,8.57,5.775,25.66,0,"quercus.robur",18.96
98,"2011",81,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
98,"2011",119,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
96,"2011",138,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
91,"2011",112,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
88,"2011",256,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
98,"2011",69,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
96,"2011",125,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",141,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",128,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
94,"2011",99,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
102,"2011",55,11.88,9.99,8.57,5.775,25.66,0,"quercus.robur",18.96
94,"2011",124,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
92,"2011",136,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
102,"2011",40,11.88,9.99,8.57,5.775,25.66,0,"quercus.robur",18.96
111,"2010",73,19.32,8.61,7.051,-1.047,29.55,0,"quercus.robur",13.67
94,"2011",58,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
94,"2011",210,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
94,"2011",102,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
